2.28e-06 0.08 0.08 0.04 0.06
2.3e-06 0.1 0.06 0.06 0.04
2.32e-06 0.1 0.04 0.04 0.04
2.34e-06 0.08 0.06 0.06 0.02
2.36e-06 0.08 0.06 0.06 0.04
2.38e-06 0.08 0.04 0.08 0.04
2.4e-06 0.08 0.06 0.06 0.04
2.42e-06 0.08 0.06 0.04 0.02
2.44e-06 0.08 0.04 0.06 0.08
2.46e-06 0.08 0.06 0.06 0.04
2.48e-06 0.08 0.04 0.06 0.04
2.5e-06 0.08 0.08 0.06 0.06
2.52e-06 0.08 0.06 0.06 0.04
2.54e-06 0.1 0.06 0.04 0.04
2.56e-06 0.08 0.06 0.06 0.04
2.58e-06 0.06 0.06 0.06 0.04
2.6e-06 0.08 0.04 0.06 0.04
2.62e-06 0.08 0.06 0.06 0.04
2.64e-06 0.1 0.06 0.04 0.04
2.66e-06 0.08 0.04 0.08 0.06
2.68e-06 0.08 0.06 0.06 0.04
2.7e-06 0.08 0.06 0.06 0.04
2.72e-06 0.08 0.06 0.04 0.04
2.74e-06 0.1 0.06 0.06 0.04
2.76e-06 0.1 0.06 0.04 0.04
2.78e-06 0.1 0.06 0.04 0.04
2.8e-06 0.06 0.06 0.08 0.02
2.82e-06 0.08 0.04 0.06 0.02
2.84e-06 0.1 0.02 0.04 0.02
2.86e-06 0.06 0.04 0.06 0.04
2.88e-06 0.12 0.04 0.08 0.02
2.9e-06 0.1 0.08 0.06 0.04
2.92e-06 0.06 0.02 0.06 0.04
2.94e-06 0.12 0.04 0.06 0.04
2.96e-06 0.1 0.06 0.04 0.04
2.98e-06 0.08 0.06 0.06 0.06
3e-06 0.08 0.04 0.04 0.04
3.02e-06 0.14 0.04 0.06 0.04
3.04e-06 0.08 0.06 0.04 0.06
3.06e-06 0.06 0.04 0.06 0.06
3.08e-06 0.08 0.04 0.04 0.04
3.1e-06 0.08 0.04 0.04 0.04
3.12e-06 0.06 0.06 0.06 0.02
3.14e-06 0.08 0.06 0.08 0.04
3.16e-06 0.1 0.06 0.04 0.06
3.18e-06 0.1 0.06 0.04 0.06
3.2e-06 0.08 0.06 0.06 0.02
3.22e-06 0.08 0.06 0.06 0.04
3.24e-06 0.08 0.06 0.06 0.04
3.26e-06 0.08 0.04 0.08 0.06
3.28e-06 0.06 0.06 0.06 0.04
3.3e-06 0.08 0.04 0.04 0.04
3.32e-06 0.12 0.04 0.06 0.06
3.34e-06 0.1 0.02 0.06 0.04
3.36e-06 0.08 0.04 0.06 0.02
3.38e-06 0.08 0.06 0.06 0.04
3.4e-06 0.08 0.04 0.04 0.04
3.42e-06 0.1 0.04 0.06 0.04
3.44e-06 0.14 0.04 0.06 0.04
3.46e-06 0.06 0.06 0.08 0.04
3.48e-06 0.08 0.04 0.06 0.04
3.5e-06 0.08 0.06 0.06 0.04
3.52e-06 0.08 0.04 0.06 0.04
3.54e-06 0.06 0.04 0.04 0.04
3.56e-06 0.06 0.04 0.06 0.04
3.58e-06 0.06 0.04 0.06 0.06
3.6e-06 0.1 0.04 0.06 0.02
3.62e-06 0.08 0.06 0.06 0.04
3.64e-06 0.08 0.06 0.08 0.04
3.66e-06 0.1 0.06 0.06 0.04
3.68e-06 0.1 0.06 0.06 0.04
3.7e-06 0.08 0.06 0.04 0.04
3.72e-06 0.08 0.04 0.06 0.04
3.74e-06 0.12 0.06 0.08 0.06
3.76e-06 0.08 0.04 0.06 0.02
3.78e-06 0.06 0.06 0.04 0.04
3.8e-06 0.08 0.06 0.08 0.04
3.82e-06 0.1 0.06 0.04 0.04
3.84e-06 0.1 0.04 0.04 0.04
3.86e-06 0.08 0.06 0.04 0.04
3.88e-06 0.08 0.06 0.04 0.02
3.9e-06 0.1 0.06 0.06 0.06
3.92e-06 0.1 0.06 0.04 0.04
3.94e-06 0.1 0.04 0.06 0.06
3.96e-06 0.08 0.06 0.06 0.06
3.98e-06 0.1 0.04 0.06 0.06
4e-06 0.1 0.04 0.06 0.04
4.02e-06 0.08 0.04 0.04 0.06
4.04e-06 0.08 0.04 0.06 0.04
4.06e-06 0.1 0.04 0.04 0
4.08e-06 0.08 0.06 0.06 0
4.1e-06 0.1 0.04 0.06 0.04
4.12e-06 0.1 0.04 0.06 0.04
4.14e-06 0.08 0.04 0.06 0.04
4.16e-06 0.1 0.04 0.06 0.04
4.18e-06 0.06 0.06 0.06 0.04
4.2e-06 0.08 0.04 0.04 0.04
4.22e-06 0.06 0.04 0.06 0.04
4.24e-06 0.1 0.04 0.04 0.02
4.26e-06 0.06 0.06 0.04 0.04
4.28e-06 0.08 0.06 0.06 0.06
4.3e-06 0.08 0.04 0.04 0.04
4.32e-06 0.08 0.08 0.04 0.02
4.34e-06 0.08 0.02 0.04 0.04
4.36e-06 0.06 0.06 0.06 0.02
4.38e-06 0.06 0.04 0.06 0.04
4.4e-06 0.08 0.04 0.06 0.04
4.42e-06 0.06 0.06 0.04 0.04
4.44e-06 0.08 0.08 0.06 0.02
4.46e-06 0.1 0.04 0.06 0.04
4.48e-06 0.08 0.04 0.06 0.02
4.5e-06 0.06 0.06 0.06 0.02
4.52e-06 0.04 0.06 0.04 0.02
4.54e-06 0.08 0.04 0.06 0.06
4.56e-06 0.08 0.06 0.06 0.04
4.58e-06 0.08 0.04 0.04 0.02
4.6e-06 0.1 0.04 0.06 0.02
4.62e-06 0.06 0.04 0.06 0.04
4.64e-06 0.1 0.04 0.06 0.04
4.66e-06 0.06 0.06 0.08 0.04
4.68e-06 0.08 0.02 0.08 0.02
4.7e-06 0.08 0.04 0.08 0
4.72e-06 0.08 0.04 0.06 0.04
4.74e-06 0.06 0.04 0.04 0.04
4.76e-06 0.08 0.02 0.06 0.06
4.78e-06 0.06 0.04 0.06 0.04
4.8e-06 0.1 0.04 0.06 0.02
4.82e-06 0.06 0.04 0.06 0.04
4.84e-06 0.1 0.04 0.04 0.02
4.86e-06 0.06 0.04 0.06 0.02
4.88e-06 0.08 0.06 0.04 0
4.9e-06 0.1 0.06 0.06 0.02
4.92e-06 0.12 0.06 0.06 0.04
4.94e-06 0.08 0.06 0.06 0.04
4.96e-06 0.06 0.04 0.04 0.02
4.98e-06 0.08 0.04 0.04 0.02
5e-06 0.34 0.04 0.06 0.06
5.02e-06 0.22 0.06 0.06 0.02
5.04e-06 0.32 0.04 0.06 0.04
5.06e-06 0.2 0.04 0.06 0.02
5.08e-06 0.06 0.06 0.06 0.04
5.1e-06 -0.02 0.04 0.06 0
5.12e-06 0.06 0.02 0.08 0.04
5.14e-06 0.06 0.08 0.04 0.02
5.16e-06 0.06 0.04 0.06 0.04
5.18e-06 0.06 0.06 0.02 0.04
5.2e-06 0.1 0.06 0.06 0.06
5.22e-06 0.06 0.06 0.06 0.04
5.24e-06 0.08 0.06 0.06 0.04
5.26e-06 0.06 0.04 0.04 0.04
5.28e-06 0.08 0.04 0.06 0.04
5.3e-06 0.1 0 0.08 0.02
5.32e-06 0.08 0.02 0.06 0.04
5.34e-06 0.1 0.06 0.08 0.02
5.36e-06 0.1 0.04 0.04 0.04
5.38e-06 0.08 0.06 0.06 0.04
5.4e-06 0.1 0.04 0.06 0.06
5.42e-06 0.06 0.08 0.04 0.06
5.44e-06 0.1 0.06 0.04 0.06
5.46e-06 0.1 0.08 0.06 0.04
5.48e-06 0.06 0.06 0.06 0.06
5.5e-06 0.06 0.06 0.04 0.02
5.52e-06 0.1 0.04 0.06 0.06
5.54e-06 0.08 0.06 0.04 0.06
5.56e-06 0.08 0.06 0.06 0.04
5.58e-06 0.08 0.06 0.06 0.04
5.6e-06 0.06 0.04 0.06 0.06
5.62e-06 0.06 0.06 0.06 0
5.64e-06 0.1 0.04 0.04 0.04
5.66e-06 0.06 0.04 0.04 0.04
5.68e-06 0.1 0.06 0.06 0.02
5.7e-06 0.06 0.06 0.08 0.02
5.72e-06 0.06 0.04 0.04 0.04
5.74e-06 0.06 0.04 0.04 0.02
5.76e-06 0.1 0.04 0.06 0.04
5.78e-06 0.08 0.04 0.06 0.06
5.8e-06 0.06 0.06 0.08 0.02
5.82e-06 0.06 0.06 0.06 0.04
5.84e-06 0.08 0.02 0.06 0.02
5.86e-06 0.06 0.02 0.06 0.02
5.88e-06 0.08 0.02 0.04 0.04
5.9e-06 0.06 0.04 0.08 0.04
5.92e-06 0.08 0.04 0.06 0
5.94e-06 0.08 0.04 0.06 0.04
5.96e-06 0.08 0.06 0.06 0.04
5.98e-06 0.06 0.04 0.06 0.02
6e-06 0.12 0.06 0.06 0
6.02e-06 0.14 0.04 0.06 0.04
6.04e-06 0.06 0.06 0.06 0.06
6.06e-06 0.1 0.04 0.06 0.02
6.08e-06 0.08 0.04 0.06 0.04
6.1e-06 0.08 0.04 0.04 0.02
6.12e-06 0.1 0.04 0.06 0.06
6.14e-06 0.1 0.04 0.06 0.04
6.16e-06 0.06 0.04 0.06 0.02
6.18e-06 0.08 0.04 0.06 0.04
6.2e-06 0.08 0.04 0.06 0.02
6.22e-06 0.06 0.06 0.08 0.02
6.24e-06 0.08 0.06 0.06 0.04
6.26e-06 0.08 0.08 0.04 0.06
6.28e-06 0.08 0.08 0.06 0.02
6.3e-06 0.06 0.06 0.08 0.04
6.32e-06 0.08 0.04 0.06 0.06
6.34e-06 0.06 0.04 0.06 0.04
6.36e-06 0.08 0.04 0.06 0.04
6.38e-06 0.06 0.04 0.08 0.04
6.4e-06 0.06 0.04 0.06 0.02
6.42e-06 0.06 0.06 0.06 0.02
6.44e-06 0.06 0.04 0.06 0.02
6.46e-06 0.12 0.06 0.06 0.04
6.48e-06 0.06 0.06 0.04 0.04
6.5e-06 0.1 0.02 0.08 0.06
6.52e-06 0.08 0.02 0.08 0.02
6.54e-06 0.04 0.04 0.06 0.04
6.56e-06 0.06 0.06 0.06 0.04
6.58e-06 0.08 0.02 0.06 0.04
6.6e-06 0.08 0.04 0.06 0.04
6.62e-06 0.06 0.06 0.06 0.02
6.64e-06 0.06 0.04 0.06 0.04
6.66e-06 0.06 0.04 0.06 0.04
6.68e-06 0.08 0.04 0.08 0.04
6.7e-06 0.08 0.04 0.06 0.06
6.72e-06 0.06 0.06 0.08 0.04
6.74e-06 0.06 0.06 0.08 0.04
6.76e-06 0.12 0.08 0.08 0.04
6.78e-06 0.08 0.06 0.06 0.04
6.8e-06 0.08 0.04 0.04 0.04
6.82e-06 0.06 0.02 0.04 0.04
6.84e-06 0.1 0.06 0.06 0.04
6.86e-06 0.1 0.04 0.06 0.04
6.88e-06 0.06 0.06 0.04 0.02
6.9e-06 0.1 0.06 0.06 0.04
6.92e-06 0.06 0.04 0.06 0.04
6.94e-06 0.06 0.06 0.06 0.02
6.96e-06 0.1 0.04 0.06 0.04
6.98e-06 0.06 0.06 0.06 0.04
7e-06 0.1 0.04 0.04 0.04
7.02e-06 0.08 0.08 0.06 0.04
7.04e-06 0.08 0.06 0.04 0.04
7.06e-06 0.06 0.02 0.02 0.02
7.08e-06 0.08 0.06 0.06 0.04
7.1e-06 0.1 0.02 0.06 0.02
7.12e-06 0.1 0.06 0.06 0.04
7.14e-06 0.04 0.06 0.06 0.04
7.16e-06 0.08 0.06 0.08 0.02
7.18e-06 0.06 0.02 0.06 0.02
7.2e-06 0.06 0.06 0.06 0.04
7.22e-06 0.06 0.06 0.06 0.06
7.24e-06 0.12 0.06 0.06 0.04
7.26e-06 0.06 0.02 0.06 0.04
7.28e-06 0.08 0.04 0.04 0.02
7.3e-06 0.08 0.04 0.06 0.04
7.32e-06 0.08 0.08 0.04 0.04
7.34e-06 0.1 0.04 0.06 0.04
7.36e-06 0.1 0.06 0.08 0.02
7.38e-06 0.06 0.04 0.04 0.04
7.4e-06 0.08 0.06 0.06 0.02
7.42e-06 0.08 0.04 0.08 0.04
7.44e-06 0.08 0.02 0.04 0.04
7.46e-06 0.08 0.04 0.04 0.04
7.48e-06 0.06 0.02 0.06 0.02
7.5e-06 0.08 0.04 0.08 0.02
7.52e-06 0.08 0.04 0.08 0.04
7.54e-06 0.12 0.06 0.04 0.04
7.56e-06 0.06 0.02 0.06 0.04
7.58e-06 0.1 0.06 0.06 0.04
7.6e-06 0.1 0.06 0.04 0.04
7.62e-06 0.08 0.06 0.04 0.04
7.64e-06 0.08 0.04 0.06 0.04
7.66e-06 0.06 0.04 0.06 0.04
7.68e-06 0.1 0.04 0.06 0.04
7.7e-06 0.06 0.04 0.06 0.04
7.72e-06 0.08 0.04 0.04 0.04
7.74e-06 0.04 0.06 0.06 0.06
7.76e-06 0.06 0.06 0.06 0.04
7.78e-06 0.08 0.06 0.06 0.02
7.8e-06 0.08 0.04 0.06 0.04
7.82e-06 0.06 0.04 0.08 0.06
7.84e-06 0.1 0.04 0.06 0.02
7.86e-06 0.08 0.08 0.06 0
7.88e-06 0.06 0.04 0.04 0.02
7.9e-06 0.08 0.04 0.06 0.04
7.92e-06 0.08 0.06 0.06 0.02
7.94e-06 0.1 0.06 0.04 0.04
7.96e-06 0.08 0.04 0.04 0.04
7.98e-06 0.06 0.04 0.06 0.04
8e-06 0.1 0.06 0.06 0.02
8.02e-06 0.06 0.04 0.04 0.04
8.04e-06 0.1 0.04 0.08 0.06
8.06e-06 0.08 0.06 0.06 0.04
8.08e-06 0.08 0.06 0.06 0.04
8.1e-06 0.12 0.06 0.06 0.06
8.12e-06 0.08 0.04 0.08 0.02
8.14e-06 0.06 0.06 0.08 0.02
8.16e-06 0.08 0.06 0.08 0.04
8.18e-06 0.08 0.06 0.06 0.04
8.2e-06 0.12 0.04 0.08 0.04
8.22e-06 0.1 0.06 0.06 0.02
8.24e-06 0.1 0.04 0.06 0.08
8.26e-06 0.06 0.06 0.04 0.04
8.28e-06 0.1 0.04 0.04 0.04
8.3e-06 0.08 0.04 0.04 0.04
8.32e-06 0.1 0.08 0.08 0
8.34e-06 0.08 0.04 0.06 0.08
8.36e-06 0.06 0.04 0.06 0.04
8.38e-06 0.08 0.04 0.08 0.06
8.4e-06 0.08 0.06 0.06 0.04
8.42e-06 0.06 0.06 0.06 0.04
8.44e-06 0.1 0.06 0.06 0.04
8.46e-06 0.06 0.04 0.06 0.04
8.48e-06 0.08 0.02 0.06 0.06
8.5e-06 0.06 0.04 0.06 0.04
8.52e-06 0.1 0.06 0.06 0.02
8.54e-06 0.08 0.06 0.06 0
8.56e-06 0.08 0.02 0.08 0.02
8.58e-06 0.08 0.06 0.06 0.06
8.6e-06 0.06 0.06 0.06 0.06
8.62e-06 0.08 0.06 0.04 0.04
8.64e-06 0.1 0.04 0.08 0.04
8.66e-06 0.08 0.06 0.06 0.02
8.68e-06 0.12 0.06 0.06 0.04
8.7e-06 0.06 0.02 0.06 0.04
8.72e-06 0.06 0.04 0.04 0.02
8.74e-06 0.08 0.04 0.06 0.06
8.76e-06 0.08 0.04 0.06 0
8.78e-06 0.08 0.04 0.04 0.06
8.8e-06 0.1 0.02 0.06 0.02
8.82e-06 0.06 0.02 0.08 0.04
8.84e-06 0.06 0.04 0.06 0.02
8.86e-06 0.06 0.04 0.04 0.02
8.88e-06 0.1 0.02 0.04 0.04
8.9e-06 0.1 0.04 0.04 0.04
8.92e-06 0.08 0.04 0.08 0.04
8.94e-06 0.12 0.06 0.06 0.02
8.96e-06 0.1 0.04 0.04 0.04
8.98e-06 0.1 0.02 0.06 0.04
9e-06 0.1 0.04 0.06 0.02
9.02e-06 0.08 0.04 0.06 0.04
9.04e-06 0.1 0.06 0.06 0.04
9.06e-06 0.06 0.04 0.06 0.04
9.08e-06 0.06 0.04 0.08 0.02
9.1e-06 0.08 0.04 0.06 0.02
9.12e-06 0.1 0.08 0.08 0.04
9.14e-06 0.08 0.04 0.06 0.02
9.16e-06 0.1 0.06 0.04 0.04
9.18e-06 0.08 0.08 0.06 0.04
9.2e-06 0.08 0.06 0.06 0.02
9.22e-06 0.06 0.04 0.08 0.04
9.24e-06 0.1 0.08 0.06 0.04
9.26e-06 0.12 0.04 0.06 0.02
9.28e-06 0.08 0.04 0.04 0.06
9.3e-06 0.06 0.06 0.06 0.02
9.32e-06 0.1 0.04 0.06 0.06
9.34e-06 0.04 0.04 0.04 0.02
9.36e-06 0.08 0.04 0.06 0.04
9.38e-06 0.06 0.06 0.06 0.04
9.4e-06 0.12 0.04 0.06 0.02
9.42e-06 0.08 0.06 0.06 0
9.44e-06 0.1 0.06 0.06 0.02
9.46e-06 0.06 0.04 0.08 0.02
9.48e-06 0.08 0.04 0.06 0.04
9.5e-06 0.06 0.08 0.04 0.02
9.52e-06 0.1 0.02 0.06 0.04
9.54e-06 0.06 0.06 0.06 0.04
9.56e-06 0.06 0.04 0.06 0.02
9.58e-06 0.1 0.04 0.06 0.04
9.6e-06 0.12 0.08 0.1 0.04
9.62e-06 0.1 0.02 0.06 0.04
9.64e-06 0.12 0.06 0.06 0.04
9.66e-06 0.08 0.06 0.06 0.04
9.68e-06 0.08 0.06 0.06 0
9.7e-06 0.12 0.06 0.06 0.02
9.72e-06 0.08 0.06 0.02 0.04
9.74e-06 0.06 0.04 0.04 0.04
9.76e-06 0.08 0.04 0.08 0.04
9.78e-06 0.06 0.06 0.06 0.04
9.8e-06 0.06 0.04 0.04 0.02
9.82e-06 0.08 0.06 0.04 0.04
9.84e-06 0.1 0.06 0.06 0.04
9.86e-06 0.08 0.04 0.06 0.04
9.88e-06 0.1 0.06 0.06 0.04
9.9e-06 0.1 0.04 0.04 0.04
9.92e-06 0.06 0.06 0.06 0.02
9.94e-06 0.1 0.04 0.06 0.04
9.96e-06 0.1 0.04 0.02 0.04
9.98e-06 0.1 0.06 0.06 0.04
